Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
sexy-top,Sexy Top,"<p>You’ve never seen a triangle top like this before! Whether you are roller skating down Venice Beach or sunning yourself in St.Tropez, this elevated Sexy triangle top features our gold triangle hardware detail. We’ve replaced those ordinary ties in the back with chic adjustable straps whether you wear them over the shoulder or criss cross, our sexy top will not disappoint! Warning: this top is sure to turn heads!
</p>
<ul>
<li>Removable cups</li>
<li>Fully adjustable </li>
<li>Medium support</li>
</ul>
<p><strong>See our Stylized<span> </span></strong><strong><a href=""https://www.swiminista.com/pages/fit-guide"">Fit Guide</a></strong><strong>. Find your perfect fit.</strong></p>
<p>Questions?<span> </span><a href=""https://calendly.com/swiminista/15min"">Schedule a Zoom</a><span> </span>for your Fit!<br></p>
<p><strong>Style:</strong><span> </span>Sexy Top</p>
<p><strong>Sizes:</strong><span> </span>XS – XL; cup sizes up to DD</p>
<p><strong>Colors:</strong><span> </span></p>
<ul>
<li>Leopard print shown with Fearless bottom</li>
<li>Black shown with Fearless bottom</li>
</ul>",SWIMINISTA,,SWIMWEAR,"3 WAY, ADJUSTABLE, BEACH, BIKINI, BLACK, BLACKGOLD TRIANGLE, BOTTOM, BRAIDED, CLASSIC, CLEAVAGE, CONVERTIBLE, COVERAGE, ECO FRIENDLY, FLATTERING, HOLIDAY, L, LARGE CUP SIZES, LEOPARD, M, NUDE, PERFECT FIT, PLUNGE, PRINTED, S, SEXY, spo-default, spo-disabled, SUPPORTIVE, TRIANGLE, VERSATILE, XL, XS",true,Color,Leopard,Size,XS,,,WS23113TLE,0.0,shopify,deny,manual,88.00,,true,true,'810107441749,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241.jpg?v=1684367170,1,,false,,The Sexy top provides exceptional lift and support while maintaining a fun and flirty look. Wild leopard print provides a sexy punch that balances perfectly with the soft feminine features of this gorgeous bikini top.,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0364_7c464dfc-d288-4d82-8abd-85c1a4f11da6.jpg?v=1684367170,lb,,,true,true,,,active
sexy-top,,,,,,,,,Leopard,,S,,,WS23113TLE,0.0,shopify,deny,manual,88.00,,true,true,'810107441756,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0364_7c464dfc-d288-4d82-8abd-85c1a4f11da6.jpg?v=1684367170,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0368_3c49cfb4-a02e-4b7d-943d-683d2f5bd017.jpg?v=1684367170,lb,,,,,,,
sexy-top,,,,,,,,,Leopard,,M,,,WS23113TLE,0.0,shopify,deny,manual,88.00,,true,true,'810107441763,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0366_f6ce2811-f5a0-47c9-8c0c-954ec8b7752e.jpg?v=1684367170,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0366_f6ce2811-f5a0-47c9-8c0c-954ec8b7752e.jpg?v=1684367170,lb,,,,,,,
sexy-top,,,,,,,,,Leopard,,L,,,WS23113TLE,0.0,shopify,deny,manual,88.00,,true,true,'810107441770,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0368_3c49cfb4-a02e-4b7d-943d-683d2f5bd017.jpg?v=1684367170,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0364_7c464dfc-d288-4d82-8abd-85c1a4f11da6.jpg?v=1684367170,lb,,,,,,,
sexy-top,,,,,,,,,Leopard,,XL,,,WS23113TLE,0.0,shopify,deny,manual,88.00,,true,true,'810107441787,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0244.jpg?v=1680734017,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0364_7c464dfc-d288-4d82-8abd-85c1a4f11da6.jpg?v=1684367170,lb,,,,,,,
sexy-top,,,,,,,,,White Hot,,XS,,,WS23113TWH,0.0,shopify,continue,manual,88.00,,true,true,'810107443873,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0440_507d99cc-82f6-4e7e-b759-140f445d222d.jpg?v=1680734017,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241.jpg?v=1684367170,lb,,,,,,,
sexy-top,,,,,,,,,White Hot,,S,,,WS23113TWH,0.0,shopify,continue,manual,88.00,,true,true,'810107443880,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0442_02ed7d8a-abd1-48b8-85b5-adb135bd3278.jpg?v=1680734017,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241.jpg?v=1684367170,lb,,,,,,,
sexy-top,,,,,,,,,White Hot,,M,,,WS23113TWH,0.0,shopify,continue,manual,88.00,,true,true,'810107443897,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0444_412c6cb2-f27b-418f-a2ed-b3be4a94838c.jpg?v=1680734017,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241.jpg?v=1684367170,lb,,,,,,,
sexy-top,,,,,,,,,White Hot,,L,,,WS23113TWH,0.0,shopify,continue,manual,88.00,,true,true,'810107443903,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0445_78351ed1-85f5-46c3-a22f-1fa3a220f8b5.jpg?v=1680734017,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241.jpg?v=1684367170,lb,,,,,,,
sexy-top,,,,,,,,,White Hot,,XL,,,WS23113TWH,0.0,shopify,continue,manual,88.00,,true,true,'810107443910,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0185_9b76a107-d189-4264-92d3-028c990358d6.jpg?v=1680734017,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241.jpg?v=1684367170,lb,,,,,,,
sexy-top,,,,,,,,,White Butterfly Parade,,XS,,,WS23113TBW,0.0,shopify,deny,manual,88.00,,true,true,'810107443859,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0188_064193a6-84e5-4241-9698-c78edc02cdc4.jpg?v=1680734017,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0109_bc28d15b-bfc0-4f53-8181-951db11f93ee.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,White Butterfly Parade,,S,,,WS23113TBW,0.0,shopify,deny,manual,88.00,,true,true,'810107443941,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0192_8f8b8d0a-0560-46ad-85b2-596aec12c245.jpg?v=1680734017,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0109_bc28d15b-bfc0-4f53-8181-951db11f93ee.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,White Butterfly Parade,,M,,,WS23113TBW,0.0,shopify,deny,manual,88.00,,true,true,'810107443958,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0110_ac0695e7-7ca9-4b93-a6bd-53107abb3f8d.jpg?v=1680734017,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0109_bc28d15b-bfc0-4f53-8181-951db11f93ee.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,White Butterfly Parade,,L,,,WS23113TBW,0.0,shopify,deny,manual,88.00,,true,true,'810107443866,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0113_ddbc16bb-446b-4c70-be40-216708273116.jpg?v=1680734017,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0109_bc28d15b-bfc0-4f53-8181-951db11f93ee.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,White Butterfly Parade,,XL,,,WS23113TBW,0.0,shopify,deny,manual,88.00,,true,true,'810107445013,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0115.jpg?v=1680734017,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0109_bc28d15b-bfc0-4f53-8181-951db11f93ee.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Pink Gingham,,XS,,,WS23113TGN,0.0,shopify,deny,manual,88.00,,true,true,'810107443835,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0109_bc28d15b-bfc0-4f53-8181-951db11f93ee.jpg?v=1680734017,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0031_6f649eef-9a66-44ce-890d-a115325e6589.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Pink Gingham,,S,,,WS23113TGN,0.0,shopify,deny,manual,88.00,,true,true,'810107443927,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0031_6f649eef-9a66-44ce-890d-a115325e6589.jpg?v=1680734017,17,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0031_6f649eef-9a66-44ce-890d-a115325e6589.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Pink Gingham,,M,,,WS23113TGN,0.0,shopify,deny,manual,88.00,,true,true,'810107443934,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399.jpg?v=1682106164,18,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0031_6f649eef-9a66-44ce-890d-a115325e6589.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Pink Gingham,,L,,,WS23113TGN,0.0,shopify,deny,manual,88.00,,true,true,'810107443842,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0402.jpg?v=1682106164,19,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0031_6f649eef-9a66-44ce-890d-a115325e6589.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Pink Gingham,,XL,,,WS23113TGN,0.0,shopify,deny,manual,88.00,,true,true,'810107443972,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0404.jpg?v=1682106164,20,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0031_6f649eef-9a66-44ce-890d-a115325e6589.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Black,,XS,,,WS22133TBK,0.0,shopify,deny,manual,88.00,,true,true,'810107441329,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0406.jpg?v=1682106164,21,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0185_9b76a107-d189-4264-92d3-028c990358d6.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Black,,S,,,WS22133BK,0.0,shopify,deny,manual,88.00,,true,true,'810107441336,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0275.jpg?v=1682106164,22,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0185_9b76a107-d189-4264-92d3-028c990358d6.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Black,,M,,,WS22133TBK,0.0,shopify,deny,manual,88.00,,true,true,'810107441343,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1140.jpg?v=1687225828,23,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0185_9b76a107-d189-4264-92d3-028c990358d6.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Black,,L,,,WS22133TBK,0.0,shopify,deny,manual,88.00,,true,true,'810107441350,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1148.jpg?v=1687225828,24,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0185_9b76a107-d189-4264-92d3-028c990358d6.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Black,,XL,,,WS22133TBK,0.0,shopify,deny,manual,88.00,,true,true,'810107441794,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1156.jpg?v=1687225829,25,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0185_9b76a107-d189-4264-92d3-028c990358d6.jpg?v=1680734017,lb,,,,,,,
sexy-top,,,,,,,,,Zinnia,,XS,,,WS23113TZN,0.0,shopify,deny,manual,88.00,,true,true,'810107444023,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1159.jpg?v=1687225829,26,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399.jpg?v=1682106164,lb,,,,,,,
sexy-top,,,,,,,,,Zinnia,,S,,,WS23113TZN,0.0,shopify,deny,manual,88.00,,true,true,'810107444030,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1203.jpg?v=1687225837,27,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399.jpg?v=1682106164,lb,,,,,,,
sexy-top,,,,,,,,,Zinnia,,M,,,WS23113TZN,0.0,shopify,deny,manual,88.00,,true,true,'810107444047,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1204.jpg?v=1687225837,28,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399.jpg?v=1682106164,lb,,,,,,,
sexy-top,,,,,,,,,Zinnia,,L,,,WS23113TZN,0.0,shopify,deny,manual,88.00,,true,true,'810107444054,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1206.jpg?v=1687225837,29,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399.jpg?v=1682106164,lb,,,,,,,
sexy-top,,,,,,,,,Zinnia,,XL,,,WS23113TZN,0.0,shopify,deny,manual,88.00,,true,true,'810107444061,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1207.jpg?v=1687225837,30,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399.jpg?v=1682106164,lb,,,,,,,
sexy-top,,,,,,,,,Tiger Palm,,XS,,,WS23113TTP,0.0,shopify,deny,manual,88.00,,true,true,'810107443965,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1217.jpg?v=1687225837,31,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0275.jpg?v=1682106164,lb,,,,,,,
sexy-top,,,,,,,,,Tiger Palm,,S,,,WS23113TTP,0.0,shopify,deny,manual,88.00,,true,true,'810107443880,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0275.jpg?v=1682106164,lb,,,,,,,
sexy-top,,,,,,,,,Tiger Palm,,M,,,WS23113TTP,0.0,shopify,deny,manual,88.00,,true,true,'810107443897,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0275.jpg?v=1682106164,lb,,,,,,,
sexy-top,,,,,,,,,Tiger Palm,,L,,,WS23113TTP,0.0,shopify,deny,manual,88.00,,true,true,'810107443903,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0275.jpg?v=1682106164,lb,,,,,,,
sexy-top,,,,,,,,,Tiger Palm,,XL,,,WS23113TTP,0.0,shopify,deny,manual,88.00,,true,true,'810107443910,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0275.jpg?v=1682106164,lb,,,,,,,
fearless-bottom-new-collection,Fearless Bottom,"<p style=""font-size: 16px;""><em>The perfect sexy cheeky bottom transform to even cheekier</em></p>
<p style=""font-size: 16px;"">The perfect tiny bottom, that ruches in the back for a super cheekier fit, sides adjust to create the perfect sexy bottom.</p>
<p style=""font-size: 16px;"">Made with eco-minded recycled nylon from post-consumer products.</p>
<ul style=""font-size: 16px;"">
<li>Super cheeky, adjust to even cheekier</li>
<li>Sides adjust for the perfect fit</li>
<li>Small bow in back</li>
<li>Styled with Sexy top</li>
</ul>
<p style=""font-size: 16px;"">See our Stylized <a href=""https://www.swiminista.com/pages/fit-guide"">Fit Guide</a>. Find your perfect fit.</p>
<p style=""font-size: 16px;""><span>Featured models are wearing a Size Small and Medium. </span></p>",SWIMINISTA,,SWIMWEAR,"ADJUSTABLE, BEACH, BEST SELLER, BIKINI, BLACK, BRA, cheerful, COVERGE, FLATTERING, HALTER, HOLIDAY, L, M, ONE PEICE, ONE PIECE, ONEPEICE, POOL, REMOVEABLE PADS, S, SEXY, spo-default, spo-disabled, XL, XS",true,Color,Black,Size,XS,,,WS22147BBK,226.796185,shopify,deny,manual,95.00,,true,true,'43446342,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0364.jpg?v=1684366366,1,,false,,This one piece has been making waves for a reason - 3 of them in fact. Sexy. Support. Movement. The Cheerful One piece is the epitome of chic with a tastefully low-cut V and just a little bit of cheek. Featuring our custom Power mesh lining this swimsuit is designed to give you lift and support in all the right places. Personalize your fit with adjustable ties in the front and the back. Cheerful is set to become one of your wardrobe staples in or out of the pool.,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0185_e6fe49cd-dbb8-46c0-87cc-9bf22f022f49.jpg?v=1684366366,lb,,,true,true,,,active
fearless-bottom-new-collection,,,,,,,,,Black,,S,,,WS22147BBK,226.796185,shopify,deny,manual,95.00,,true,true,'43479110,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0185_e6fe49cd-dbb8-46c0-87cc-9bf22f022f49.jpg?v=1684366366,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0192_685b5a16-d778-4a50-9df6-f098f45de6c6.jpg?v=1684366366,lb,,,,,,,
fearless-bottom-new-collection,,,,,,,,,Black,,M,,,WS22147BBK,226.796185,shopify,deny,manual,95.00,,true,true,'43511878,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0188_9ac34778-0cda-43cc-a70c-371079c7ce10.jpg?v=1684366366,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0185_e6fe49cd-dbb8-46c0-87cc-9bf22f022f49.jpg?v=1684366366,lb,,,,,,,
fearless-bottom-new-collection,,,,,,,,,Black,,L,,,WS22147BBK,226.796185,shopify,deny,manual,95.00,,true,true,'43544646,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0192_685b5a16-d778-4a50-9df6-f098f45de6c6.jpg?v=1684366366,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/IMG_0252copie.jpg?v=1684366366,lb,,,,,,,
fearless-bottom-new-collection,,,,,,,,,Black,,XL,,,WS22147BBK,226.796185,shopify,deny,manual,95.00,,true,true,'43577414,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/IMG_0252copie.jpg?v=1684366366,5,Fearless Bottom • Black,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/IMG_0252copie.jpg?v=1684366366,lb,,,,,,,
fearless-bottom-new-collection,,,,,,,,,Leopard,,XS,,,WS22147BLE,0.0,shopify,deny,manual,95.00,,true,true,'25428806,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/IMG_0258copie.jpg?v=1684366366,6,Fearless Bottom • Black - Black - L,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0364.jpg?v=1684366366,lb,,,,,,,
fearless-bottom-new-collection,,,,,,,,,Leopard,,S,,,WS22147BLE,0.0,shopify,deny,manual,95.00,,true,true,'25461574,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0366.jpg?v=1684366366,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0366.jpg?v=1684366366,lb,,,,,,,
fearless-bottom-new-collection,,,,,,,,,Leopard,,M,,,WS22147BLE,0.0,shopify,deny,manual,95.00,,true,true,'25494342,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0368.jpg?v=1684366366,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0368.jpg?v=1684366366,lb,,,,,,,
fearless-bottom-new-collection,,,,,,,,,Leopard,,L,,,WS22147BLE,0.0,shopify,deny,manual,95.00,,true,true,'25527110,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0364.jpg?v=1684366366,lb,,,,,,,
fearless-bottom-new-collection,,,,,,,,,Leopard,,XL,,,WS22147BLE,226.796185,shopify,deny,manual,95.00,,true,true,'25559878,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0366.jpg?v=1684366366,lb,,,,,,,
delightful-one-piece-new-collection,DELIGHTFUL ONE PIECE,"<p style=""font-size: 16px;""><em> The Essential Onecpiece Redefined</em></p>
<p style=""font-size: 16px;"">Your favorite onepiece, delightfully redefined; The Delightful Onepiece features a sleek, one shoulder silhouette and keyhole design detail. Removable and adjustable straps. Hidden molded cups give you all the support you need from your classic onepiece.</p>
<p style=""font-size: 16px;"">Made with eco-minded recycled nylon from post-consumer products.</p>
<ul style=""font-size: 16px;"">
<li>One shoulder keyhole design detail</li>
<li>Removable thin shoulder strap for extra support</li>
<li>Adjustable gold-tone clasp at back for personalized fit</li>
<li>Medium bikini coverage</li>
</ul>
<p style=""font-size: 16px;"">See our Stylized <a href=""https://www.swiminista.com/pages/fit-guide"">Fit Guide</a>. Find your perfect fit.</p>
<p style=""font-size: 16px;""><span>Featured models are wearing a Size Small and Medium. </span></p>
<p style=""font-size: 16px;""> </p>",SWIMINISTA,,SWIMWEAR,"ADJUSTABLE, BEACH, BEST SELLER, BIKINI, BLACK, BRA, cheerful, COVERGE, FLATTERING, HALTER, HOLIDAY, L, M, ONE PEICE, ONE PIECE, ONEPEICE, POOL, REMOVEABLE PADS, S, SEXY, spo-default, spo-disabled, XL, XS",true,Color,Black,Size,XS,,,WSMTO22,226.796185,shopify,deny,manual,178.00,,true,true,'46035014,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0336.jpg?v=1680293372,1,,false,,This one piece has been making waves for a reason - 3 of them in fact. Sexy. Support. Movement. The Cheerful One piece is the epitome of chic with a tastefully low-cut V and just a little bit of cheek. Featuring our custom Power mesh lining this swimsuit is designed to give you lift and support in all the right places. Personalize your fit with adjustable ties in the front and the back. Cheerful is set to become one of your wardrobe staples in or out of the pool.,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0336.jpg?v=1680293372,lb,,,true,true,,,active
delightful-one-piece-new-collection,,,,,,,,,Black,,S,,,WSMTO22,226.796185,shopify,deny,manual,178.00,,true,true,'46100550,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0338.jpg?v=1680293372,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0336.jpg?v=1680293372,lb,,,,,,,
delightful-one-piece-new-collection,,,,,,,,,Black,,M,,,WSMTO22,226.796185,shopify,deny,manual,178.00,,true,true,'46133318,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0340.jpg?v=1680293372,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0336.jpg?v=1680293372,lb,,,,,,,
delightful-one-piece-new-collection,,,,,,,,,Black,,L,,,WSMTO22,226.796185,shopify,deny,manual,178.00,,true,true,'46198854,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/IMG_0345.jpg?v=1680293372,4,DELIGHTFUL ONE PIECE (NEW COLLECTION) - Black - XS,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/IMG_0347.jpg?v=1680293372,lb,,,,,,,
delightful-one-piece-new-collection,,,,,,,,,Black,,XL,,,WSMTO22,226.796185,shopify,deny,manual,178.00,,true,true,'46264390,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/IMG_0347.jpg?v=1680293372,5,DELIGHTFUL ONE PIECE (NEW COLLECTION) - Black - XL,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/IMG_0347.jpg?v=1680293372,lb,,,,,,,
delightful-one-piece-new-collection,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/IMG_0351.jpg?v=1680293372,6,DELIGHTFUL ONE PIECE (NEW COLLECTION) - Black - L,,,,,,,,,,,,,,,,,,,,,,,
